Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
3/28/2021,ID-NB,Nusa Tenggara Barat,6,0,0,6,9460,348,7409,1703,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,1794.98,0.00,66.03,6.60,3.68%,78.32%,0.17,0.00
3/28/2021,ID-NT,Nusa Tenggara Timur,20,0,13,7,12182,324,9492,2366,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,3.70,2251.21,0.00,59.87,5.99,2.66%,77.92%,0.38,1.00
3/28/2021,ID-PA,Papua,15,0,15,0,19429,246,10419,8764,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.46,4476.37,0.00,56.68,5.67,1.27%,53.63%,0.12,1.00
3/28/2021,ID-PB,Papua Barat,31,0,40,-9,8264,132,7680,452,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,27.18,7244.67,0.00,115.72,11.57,1.60%,92.93%,0.70,1.00
3/28/2021,ID-RI,Riau,125,1,95,29,34391,839,32206,1346,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,20.58,5661.91,0.16,138.13,13.81,2.44%,93.65%,1.12,0.33
3/28/2021,ID-SR,Sulawesi Barat,3,0,2,1,5363,112,5060,191,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,3437.86,0.00,71.80,7.18,2.09%,94.35%,3.00,1.00
3/28/2021,ID-SN,Sulawesi Selatan,35,1,139,-105,59385,907,57113,1365,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.71,6299.54,0.11,96.21,9.62,1.53%,96.17%,1.03,
3/28/2021,ID-ST,Sulawesi Tengah,18,0,58,-40,11110,294,9960,856,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,6.09,3759.01,0.00,99.47,9.95,2.65%,89.65%,1.38,1.00
3/28/2021,ID-SG,Sulawesi Tenggara,4,0,3,1,10249,205,9588,456,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,3888.88,0.00,77.79,7.78,2.00%,93.55%,0.31,0.00
3/28/2021,ID-SA,Sulawesi Utara,5,0,4,1,15350,500,12403,2447,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.89,5810.25,0.00,189.26,18.93,3.26%,80.80%,0.26,1.00
3/28/2021,ID-SB,Sumatera Barat,106,2,128,-24,31455,682,29663,1110,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,19.21,5699.15,0.36,123.57,12.36,2.17%,94.30%,0.96,2.00
3/28/2021,ID-SS,Sumatera Selatan,101,5,83,13,17443,831,15411,1201,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.29,2122.65,0.61,101.13,10.11,4.76%,88.35%,1.20,2.50
3/28/2021,ID-SU,Sumatera Utara,69,2,86,-19,27120,906,23756,2458,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.64,1823.21,0.13,60.91,6.09,3.34%,87.60%,0.86,0.67
3/29/2021,ID-AC,Aceh,8,1,6,1,9853,396,8069,1388,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.52,1877.74,0.19,75.47,7.55,4.02%,81.89%,0.67,
3/29/2021,ID-BA,Bali,144,8,232,-96,39315,1118,36552,1645,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,34.15,9324.81,1.90,265.17,26.52,2.84%,92.97%,1.19,1.60
3/29/2021,ID-BT,Banten,328,1,90,237,36490,950,33928,1612,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,30.59,3403.16,0.09,88.60,8.86,2.60%,92.98%,4.15,
3/29/2021,ID-BE,Bengkulu,10,0,42,-32,5374,154,4982,238,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,5.00,2687.62,0.00,77.02,7.70,2.87%,92.71%,0.37,1.00
3/29/2021,ID-JK,DKI Jakarta,1014,22,1079,-87,380700,6323,366780,7597,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,93.49,35100.03,2.03,582.97,58.30,1.66%,96.34%,0.69,0.96
3/29/2021,ID-YO,Daerah Istimewa Yogyakarta,106,6,172,-72,32917,800,27036,5081,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,29.19,9065.51,1.65,220.32,22.03,2.43%,82.13%,0.83,1.00
3/29/2021,ID-GO,Gorontalo,2,0,14,-12,5120,145,4800,175,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,1.69,4336.59,0.00,122.81,12.28,2.83%,93.75%,0.25,1.00
3/29/2021,IDN,Indonesia,5008,132,5418,-542,1501093,40581,1336818,123694,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.88,5660.54,0.50,153.03,15.30,2.70%,89.06%,1.23,1.55
3/29/2021,ID-JA,Jambi,46,2,33,11,6178,94,4997,1087,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,13.17,1768.50,0.57,26.91,2.69,1.52%,80.88%,0.87,
3/29/2021,ID-JB,Jawa Barat,1373,8,1235,130,249884,3248,222051,24585,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,30.40,5533.14,0.18,71.92,7.19,1.30%,88.86%,2.39,1.60
3/29/2021,ID-JT,Jawa Tengah,390,37,870,-517,168210,7443,124956,35811,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.72,4625.72,1.02,204.68,20.47,4.42%,74.29%,3.86,37.00
3/29/2021,ID-JI,Jawa Timur,251,33,804,-586,138952,9836,126889,2227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.20,3432.69,0.82,242.99,24.30,7.08%,91.32%,0.95,1.74
3/29/2021,ID-KB,Kalimantan Barat,0,0,0,0,5809,34,5173,602,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1071.22,0.00,6.27,0.63,0.59%,89.05%,0.00,1.00
3/29/2021,ID-KS,Kalimantan Selatan,275,6,217,52,27394,826,23861,2707,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,68.36,6809.26,1.49,205.32,20.53,3.02%,87.10%,1.11,1.00
3/29/2021,ID-KT,Kalimantan Tengah,72,0,47,25,16993,384,13858,2751,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,28.01,6611.32,0.00,149.40,14.94,2.26%,81.55%,0.65,1.00
3/29/2021,ID-KI,Kalimantan Timur,124,3,300,-179,63217,1497,58592,3128,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,34.91,17796.62,0.84,421.43,42.14,2.37%,92.68%,0.76,0.75
3/29/2021,ID-KU,Kalimantan Utara,15,1,6,8,11073,171,9270,1632,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,23.13,17077.24,1.54,263.72,26.37,1.54%,83.72%,0.25,
3/29/2021,ID-BB,Kepulauan Bangka Belitung,63,2,54,7,9207,149,8271,787,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,45.66,6672.87,1.45,107.99,10.80,1.62%,89.83%,0.67,1.00
3/29/2021,ID-KR,Kepulauan Riau,11,0,2,9,9154,229,8633,292,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,5.70,4744.48,0.00,118.69,11.87,2.50%,94.31%,0.55,1.00
3/29/2021,ID-LA,Lampung,61,1,54,6,13939,749,12612,578,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,6.71,1532.50,0.11,82.35,8.23,5.37%,90.48%,1.74,0.20
3/29/2021,ID-MA,Maluku,0,0,12,-12,7340,111,6825,404,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,3973.80,0.00,60.09,6.01,1.51%,92.98%,0.00,1.00
3/29/2021,ID-MU,Maluku Utara,6,0,34,-28,4310,120,3661,529,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,3295.60,0.00,91.76,9.18,2.78%,84.94%,1.50,1.00
3/29/2021,ID-NB,Nusa Tenggara Barat,32,2,12,18,9492,350,7421,1721,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.07,1801.05,0.38,66.41,6.64,3.69%,78.18%,5.33,
3/29/2021,ID-NT,Nusa Tenggara Timur,27,2,498,-473,12209,326,9990,1893,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,4.99,2256.20,0.37,60.24,6.02,2.67%,81.82%,1.35,
3/29/2021,ID-PA,Papua,50,1,11,38,19479,247,10430,8802,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.52,4487.89,0.23,56.91,5.69,1.27%,53.54%,3.33,
3/29/2021,ID-PB,Papua Barat,11,0,7,4,8275,132,7687,456,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,9.64,7254.31,0.00,115.72,11.57,1.60%,92.89%,0.35,1.00
3/29/2021,ID-RI,Riau,69,5,105,-41,34460,844,32311,1305,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,11.36,5673.27,0.82,138.95,13.90,2.45%,93.76%,0.55,5.00
3/29/2021,ID-SR,Sulawesi Barat,1,0,49,-48,5364,112,5109,143,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,3438.50,0.00,71.80,7.18,2.09%,95.25%,0.33,1.00
3/29/2021,ID-SN,Sulawesi Selatan,46,0,109,-63,59431,907,57222,1302,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.88,6304.42,0.00,96.21,9.62,1.53%,96.28%,1.31,0.00
3/29/2021,ID-ST,Sulawesi Tengah,26,0,64,-38,11136,294,10024,818,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,8.80,3767.80,0.00,99.47,9.95,2.64%,90.01%,1.44,1.00
3/29/2021,ID-SG,Sulawesi Tenggara,4,0,16,-12,10253,205,9604,444,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,3890.40,0.00,77.79,7.78,2.00%,93.67%,1.00,1.00
3/29/2021,ID-SA,Sulawesi Utara,2,0,10,-8,15352,500,12413,2439,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,5811.00,0.00,189.26,18.93,3.26%,80.86%,0.40,1.00
3/29/2021,ID-SB,Sumatera Barat,41,1,37,3,31496,683,29700,1113,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,7.43,5706.58,0.18,123.75,12.37,2.17%,94.30%,0.39,0.50
3/29/2021,ID-SS,Sumatera Selatan,91,1,70,20,17534,832,15481,1221,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.07,2133.73,0.12,101.25,10.12,4.75%,88.29%,0.90,0.20
3/29/2021,ID-SU,Sumatera Utara,74,1,78,-5,27194,907,23834,2453,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.97,1828.18,0.07,60.98,6.10,3.34%,87.64%,1.07,0.50
3/30/2021,ID-AC,Aceh,9,0,0,9,9862,396,8069,1397,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.72,1879.46,0.00,75.47,7.55,4.02%,81.82%,1.13,0.00
3/30/2021,ID-BA,Bali,169,11,172,-14,39484,1129,36724,1631,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,40.08,9364.90,2.61,267.78,26.78,2.86%,93.01%,1.17,1.38
3/30/2021,ID-BT,Banten,319,1,90,228,36809,951,34018,1840,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,29.75,3432.92,0.09,88.69,8.87,2.58%,92.42%,0.97,1.00
3/30/2021,ID-BE,Bengkulu,52,0,18,34,5426,154,5000,272,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,26.01,2713.63,0.00,77.02,7.70,2.84%,92.15%,5.20,1.00
3/30/2021,ID-JK,DKI Jakarta,384,21,1087,-724,381084,6344,367867,6873,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,35.40,35135.43,1.94,584.91,58.49,1.66%,96.53%,0.38,0.95
3/30/2021,ID-YO,Daerah Istimewa Yogyakarta,283,5,238,40,33200,805,27274,5121,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,77.94,9143.45,1.38,221.70,22.17,2.42%,82.15%,2.67,0.83
3/30/2021,ID-GO,Gorontalo,10,1,24,-15,5130,146,4824,160,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,8.47,4345.06,0.85,123.66,12.37,2.85%,94.04%,5.00,
3/30/2021,IDN,Indonesia,4682,173,5877,-1368,1505775,40754,1342695,122326,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.66,5678.19,0.65,153.68,15.37,2.71%,89.17%,0.93,1.31
3/30/2021,ID-JA,Jambi,20,0,15,5,6198,94,5012,1092,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,5.73,1774.22,0.00,26.91,2.69,1.52%,80.86%,0.43,0.00
3/30/2021,ID-JB,Jawa Barat,890,9,958,-77,250774,3257,223009,24508,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.71,5552.85,0.20,72.12,7.21,1.30%,88.93%,0.65,1.13
3/30/2021,ID-JT,Jawa Tengah,650,17,1108,-475,168860,7460,126064,35336,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,17.87,4643.59,0.47,205.15,20.51,4.42%,74.66%,1.67,0.46
3/30/2021,ID-JI,Jawa Timur,279,33,494,-248,139231,9869,127383,1979,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.89,3439.58,0.82,243.81,24.38,7.09%,91.49%,1.11,1.00
3/30/2021,ID-KB,Kalimantan Barat,40,0,57,-17,5849,34,5230,585,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,7.38,1078.59,0.00,6.27,0.63,0.58%,89.42%,,1.00
3/30/2021,ID-KS,Kalimantan Selatan,221,3,82,136,27615,829,23943,2843,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,54.93,6864.20,0.75,206.06,20.61,3.00%,86.70%,0.80,0.50
3/30/2021,ID-KT,Kalimantan Tengah,79,4,154,-79,17072,388,14012,2672,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,30.74,6642.05,1.56,150.96,15.10,2.27%,82.08%,1.10,
3/30/2021,ID-KI,Kalimantan Timur,246,10,279,-43,63463,1507,58871,3085,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,69.25,17865.87,2.82,424.25,42.42,2.37%,92.76%,1.98,3.33
3/30/2021,ID-KU,Kalimantan Utara,34,0,137,-103,11107,171,9407,1529,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,52.44,17129.67,0.00,263.72,26.37,1.54%,84.69%,2.27,0.00
3/30/2021,ID-BB,Kepulauan Bangka Belitung,89,3,60,26,9296,152,8331,813,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,64.50,6737.37,2.17,110.16,11.02,1.64%,89.62%,1.41,1.50
3/30/2021,ID-KR,Kepulauan Riau,8,0,38,-30,9162,229,8671,262,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,4.15,4748.63,0.00,118.69,11.87,2.50%,94.64%,0.73,1.00
3/30/2021,ID-LA,Lampung,51,5,71,-25,13990,754,12683,553,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,5.61,1538.11,0.55,82.90,8.29,5.39%,90.66%,0.84,5.00
3/30/2021,ID-MA,Maluku,12,0,8,4,7352,111,6833,408,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,6.50,3980.30,0.00,60.09,6.01,1.51%,92.94%,,1.00
3/30/2021,ID-MU,Maluku Utara,12,0,0,12,4322,120,3661,541,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,9.18,3304.78,0.00,91.76,9.18,2.78%,84.71%,2.00,1.00
3/30/2021,ID-NB,Nusa Tenggara Barat,60,4,75,-19,9552,354,7496,1702,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,11.38,1812.44,0.76,67.17,6.72,3.71%,78.48%,1.88,2.00
3/30/2021,ID-NT,Nusa Tenggara Timur,116,4,18,94,12325,330,10008,1987,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,21.44,2277.63,0.74,60.98,6.10,2.68%,81.20%,4.30,2.00
3/30/2021,ID-PA,Papua,52,1,35,16,19531,248,10465,8818,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.98,4499.87,0.23,57.14,5.71,1.27%,53.58%,1.04,1.00
3/30/2021,ID-PB,Papua Barat,15,0,19,-4,8290,132,7706,452,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,7267.46,0.00,115.72,11.57,1.59%,92.96%,1.36,1.00
3/30/2021,ID-RI,Riau,132,2,140,-10,34592,846,32451,1295,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,21.73,5695.00,0.33,139.28,13.93,2.45%,93.81%,1.91,0.40
3/30/2021,ID-SR,Sulawesi Barat,0,0,7,-7,5364,112,5116,136,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,3438.50,0.00,71.80,7.18,2.09%,95.38%,0.00,1.00
3/30/2021,ID-SN,Sulawesi Selatan,104,0,114,-10,59535,907,57336,1292,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.03,6315.45,0.00,96.21,9.62,1.52%,96.31%,2.26,1.00
3/30/2021,ID-ST,Sulawesi Tengah,45,0,10,35,11181,294,10034,853,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,15.23,3783.03,0.00,99.47,9.95,2.63%,89.74%,1.73,1.00
3/30/2021,ID-SG,Sulawesi Tenggara,7,0,22,-15,10260,205,9626,429,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.66,3893.06,0.00,77.79,7.78,2.00%,93.82%,1.75,1.00
3/30/2021,ID-SA,Sulawesi Utara,8,0,33,-25,15360,500,12446,2414,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,3.03,5814.03,0.00,189.26,18.93,3.26%,81.03%,4.00,1.00
3/30/2021,ID-SB,Sumatera Barat,106,0,13,93,31602,683,29713,1206,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,19.21,5725.78,0.00,123.75,12.37,2.16%,94.02%,2.59,0.00
3/30/2021,ID-SS,Sumatera Selatan,91,2,65,24,17625,834,15546,1245,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.07,2144.80,0.24,101.49,10.15,4.73%,88.20%,1.00,2.00
3/30/2021,ID-SU,Sumatera Utara,69,2,73,-6,27263,909,23907,2447,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.64,1832.82,0.13,61.11,6.11,3.33%,87.69%,0.93,2.00
3/31/2021,ID-AC,Aceh,30,0,2,28,9892,396,8071,1425,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,5.72,1885.18,0.00,75.47,7.55,4.00%,81.59%,3.33,1.00
3/31/2021,ID-BA,Bali,200,4,203,-7,39684,1133,36927,1624,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,47.44,9412.33,0.95,268.73,26.87,2.86%,93.05%,1.18,0.36
3/31/2021,ID-BT,Banten,950,5,701,244,37759,956,34719,2084,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,88.60,3521.51,0.47,89.16,8.92,2.53%,91.95%,2.98,5.00
3/31/2021,ID-BE,Bengkulu,35,0,17,18,5461,154,5017,290,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,17.50,2731.13,0.00,77.02,7.70,2.82%,91.87%,0.67,1.00
3/31/2021,ID-JK,DKI Jakarta,965,0,1073,-108,382049,6344,368940,6765,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,88.97,35224.40,0.00,584.91,58.49,1.66%,96.57%,2.51,0.00
3/31/2021,ID-YO,Daerah Istimewa Yogyakarta,272,4,231,37,33472,809,27505,5158,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,74.91,9218.36,1.10,222.80,22.28,2.42%,82.17%,0.96,0.80
